21	10	15	47	36	16	19	30	16	13	22	64	58	28	19	19	17	14	16	38	53	39	24	21	31	19	14	17	19	17	19	31	20	13	34	106	68	10	6	13	103	34	29	62	36	22	24	47	26	8	6	24	79	84	46	31	37	20	11	16	25	24	28	42	24	11	20	82	75	26	11	14	118	57	20	27	20	10	10	40	33	23	24	54	73	39	17	18	29	19	15	23	26	21	25	35	19	12	12	28	39	28	19	20	55	34	18	18	17	15	18	35	26	27	24	30	27	17	16	21	19	16	17	24	21	16	16	21
10	29	75	49	9	4	7	10	10	32	90	65	13	5	7	8	12	28	68	52	13	8	12	12	19	24	39	24	10	9	15	17	19	31	80	69	22	10	5	6	97	51	56	31	7	7	18	39	32	15	21	18	17	33	57	45	26	16	16	12	11	18	41	47	25	11	14	24	28	43	49	30	111	43	10	5	4	11	34	66	56	23	18	15	13	18	41	56	26	9	10	10	9	16	46	62	12	4	4	4	8	38	75	46	34	7	4	4	4	19	80	89	31	10	8	8	5	14	56	76	15	8	15	17	11	13	34	42
51	20	9	12	19	14	9	22	51	22	9	17	44	23	10	17	101	32	5	6	26	14	5	23	16	6	4	16	88	37	5	6	83	28	6	7	18	14	12	35	58	18	6	24	82	43	12	15	126	39	3	8	34	13	3	22	27	5	2	21	115	45	5	7	92	33	6	7	15	10	9	36	52	12	5	19	83	53	13	20	125	23	3	7	33	15	7	40	28	8	4	28	107	33	5	7	64	26	7	7	11	9	9	26	38	17	10	21	51	22	9	16	91	29	7	9	25	8	6	27	21	10	5	23	76	20	6	8
47	86	42	21	20	15	7	9	80	106	28	9	10	10	8	13	18	20	22	31	41	29	14	9	11	14	16	23	36	25	11	9	43	43	16	15	56	90	39	17	126	94	13	5	11	15	12	42	45	18	18	44	68	33	11	13	16	18	21	30	40	23	12	13	19	12	6	8	44	103	63	24	116	33	12	10	15	36	44	68	36	22	26	46	58	30	12	13	16	15	15	22	31	27	19	17	18	24	17	13	20	32	22	14	28	22	15	14	20	30	30	28	18	17	17	22	26	24	18	17	11	12	13	19	22	19	15	12
3	3	3	11	69	91	18	4	53	25	8	10	54	66	14	15	108	37	4	2	5	7	8	38	27	11	4	5	13	14	10	15	9	9	6	11	74	92	16	6	55	13	2	10	112	113	12	10	137	42	2	2	12	11	6	36	39	11	5	8	19	17	11	15	14	18	14	20	56	43	10	7	30	5	5	19	113	97	13	13	135	32	3	3	16	22	10	41	41	15	7	9	14	12	7	11	14	17	12	17	34	23	8	7	14	8	8	22	67	45	11	9	73	28	7	5	17	16	9	23	29	18	8	6	7	6	5	9
21	26	22	27	40	26	9	9	57	52	26	16	16	16	12	24	39	54	34	19	20	18	13	17	35	53	25	8	10	16	12	13	25	16	12	28	78	64	13	10	116	43	11	10	23	28	19	48	37	36	24	29	78	67	21	17	51	87	40	14	14	11	6	11	18	7	4	12	73	92	28	13	116	37	7	8	26	41	26	46	35	21	12	31	93	72	15	11	41	46	18	12	29	35	19	21	14	16	13	13	35	48	20	11	38	23	12	11	25	42	30	29	23	24	14	16	39	45	21	14	17	14	9	11	27	40	22	16
14	9	7	12	21	46	54	30	16	8	9	17	43	70	54	27	69	14	7	7	12	18	36	93	47	10	4	5	9	14	35	72	22	21	24	26	24	32	46	36	25	11	15	76	102	57	26	14	123	34	7	14	15	8	15	79	52	15	11	16	21	18	22	47	12	33	65	61	26	10	7	7	35	15	31	87	73	19	11	15	120	56	16	10	9	5	7	37	37	33	33	30	19	10	5	9	9	15	30	30	20	18	15	10	24	19	21	24	17	17	22	20	45	39	20	10	5	8	14	22	19	24	25	18	10	5	7	10
17	13	17	26	23	12	11	15	69	19	12	15	13	8	18	69	47	10	4	6	12	19	42	78	12	7	6	12	32	42	31	19	35	20	25	33	24	10	9	16	129	28	8	8	6	4	12	101	62	11	9	18	31	27	35	73	12	11	11	22	43	44	24	14	41	28	20	21	19	13	11	14	131	108	13	5	3	2	3	24	74	67	24	23	30	21	12	15	16	14	13	25	39	33	20	15	22	23	14	15	19	19	12	11	102	99	15	5	5	6	6	15	74	91	30	13	9	6	4	12	16	23	25	29	27	17	8	8
11	13	12	15	27	45	27	10	102	60	12	6	8	15	13	25	123	57	3	1	3	5	6	32	27	9	4	4	12	17	12	14	7	4	2	5	23	94	81	20	94	29	3	2	19	95	66	29	139	65	2	1	2	7	8	37	47	12	5	7	13	16	11	15	16	17	11	6	15	58	54	21	28	7	6	6	28	115	80	31	130	25	3	2	4	20	35	72	40	16	10	10	12	8	6	12	15	22	19	11	12	16	12	10	15	18	18	14	18	26	20	15	46	23	9	6	7	11	15	26	20	15	10	8	8	5	5	9
81	34	8	10	14	5	4	14	159	58	2	1	2	2	2	27	52	15	7	13	27	12	6	13	8	7	6	12	23	11	5	5	98	30	7	11	18	8	5	18	165	47	2	2	4	3	2	37	77	11	8	24	50	24	8	16	11	9	9	15	24	13	7	7	99	21	6	9	16	9	6	29	165	37	2	2	4	2	1	46	78	16	7	23	48	23	8	12	11	7	6	12	22	15	9	9	80	15	3	5	12	9	10	35	158	25	1	1	2	1	3	63	51	12	5	12	26	12	7	17	8	5	5	11	19	11	6	7
18	19	31	25	24	19	14	15	26	53	65	41	31	23	15	14	34	81	91	38	19	13	17	20	24	57	69	37	21	18	20	18	21	20	21	23	29	22	15	16	33	35	46	73	78	38	13	10	120	68	36	25	17	22	35	68	42	28	21	19	24	54	68	53	13	17	15	15	18	14	10	10	28	9	11	33	61	47	28	21	122	48	12	9	10	15	24	61	39	35	32	27	20	25	26	26	5	7	7	6	7	8	8	7	9	7	6	6	11	13	15	12	27	17	9	6	7	9	17	22	15	19	18	13	10	7	11	15
26	44	43	24	8	4	5	12	22	52	72	39	13	6	7	11	16	37	68	53	25	11	8	11	11	19	41	52	37	16	9	9	20	49	58	34	13	6	6	8	25	59	101	67	18	6	3	5	101	68	63	32	18	12	11	31	21	13	23	59	72	40	17	16	15	29	39	29	18	12	8	9	58	30	38	35	22	16	13	26	120	53	24	27	21	6	6	47	18	16	28	82	84	25	7	9	14	16	16	14	17	18	13	12	39	30	20	14	11	13	13	22	51	53	37	32	16	6	7	16	13	18	29	56	43	14	9	10
11	9	12	25	39	26	14	13	25	20	16	31	57	32	13	13	90	34	11	10	14	10	14	58	32	12	10	24	37	23	19	33	19	13	10	20	44	33	21	19	37	13	7	35	105	60	14	11	125	44	8	17	22	8	7	50	32	12	19	79	74	17	9	18	24	22	18	22	33	18	10	16	28	8	8	32	99	62	17	17	115	46	26	42	30	15	12	38	18	16	35	106	73	8	4	7	17	17	15	20	23	13	10	11	15	14	17	34	50	27	14	13	25	28	30	49	39	19	13	16	14	13	23	59	41	14	11	15
6	5	9	10	9	6	4	4	12	6	4	3	3	2	2	5	12	2	0	0	0	0	0	3	1	0	0	0	0	1	1	1	19	14	13	17	24	18	12	14	93	31	14	14	19	14	9	19	163	40	2	1	1	1	1	27	41	7	1	1	3	5	4	10	28	22	18	22	31	22	14	20	129	32	13	16	25	18	18	45	170	59	3	1	2	2	4	58	95	26	5	4	6	5	3	17	24	16	13	17	29	27	17	17	104	38	12	13	17	13	17	42	165	73	5	3	2	2	4	43	83	38	7	5	5	3	2	14
22	24	15	13	13	10	7	10	114	97	12	4	4	3	3	10	134	99	3	0	1	1	1	7	18	10	2	2	6	5	2	3	26	19	12	14	15	13	12	17	114	70	13	11	12	9	7	16	150	103	3	0	0	0	0	16	43	12	2	3	5	3	2	6	25	19	14	15	15	13	12	17	118	19	9	11	11	10	11	62	150	16	0	0	0	0	2	96	41	5	2	4	5	2	2	11	19	12	10	11	12	13	14	17	115	18	5	5	4	4	9	67	135	17	1	1	1	0	1	71	18	5	3	5	6	2	1	7
8	10	14	18	20	35	39	16	32	22	20	16	18	31	30	26	66	25	10	6	7	14	27	53	21	11	8	7	13	25	31	26	13	6	4	5	23	67	78	40	41	15	8	14	80	100	40	17	126	38	5	4	12	16	17	56	32	9	6	10	29	42	31	26	26	22	16	21	35	36	30	26	27	7	8	39	118	89	15	11	126	60	11	7	22	19	8	36	40	29	22	21	29	23	12	13	16	23	26	36	31	14	7	9	14	13	20	62	80	28	7	8	74	59	19	13	19	11	9	25	34	37	24	16	14	8	8	14
5	8	51	97	35	6	5	6	6	19	81	111	31	4	2	3	26	37	64	60	19	8	7	13	20	25	28	24	19	14	12	15	5	8	44	112	62	11	4	4	21	26	60	104	60	13	3	4	111	60	34	25	11	8	10	34	31	16	13	19	30	28	21	24	8	9	24	69	62	22	8	7	35	11	14	53	62	36	20	23	118	40	12	11	10	9	12	51	31	20	20	27	28	18	11	17	8	8	13	28	38	26	13	9	23	13	12	20	26	27	24	25	51	31	15	11	9	11	18	35	22	19	16	17	14	11	13	21
14	7	8	9	9	6	14	22	23	13	10	7	7	7	14	20	25	14	7	6	6	14	19	20	13	8	6	8	12	19	20	14	20	8	12	18	14	9	11	17	47	18	13	16	15	8	7	16	73	24	11	11	9	10	10	20	17	10	21	41	27	19	11	10	17	21	25	16	13	11	11	13	42	24	33	20	14	12	15	20	54	27	79	74	9	3	5	15	7	12	102	118	26	6	2	2	8	31	63	32	7	5	6	6	8	37	104	81	12	4	4	4	4	17	129	136	18	3	3	3	8	14	117	130	19	4	9	13
64	35	15	10	6	7	17	46	70	39	14	8	7	9	17	51	51	29	13	8	9	13	18	38	22	11	7	9	13	18	20	23	90	35	10	6	6	11	27	73	67	38	26	24	21	20	22	41	105	52	18	9	5	6	10	36	31	13	12	19	21	18	17	21	88	80	26	8	6	7	13	37	56	52	32	21	27	31	23	27	107	48	18	9	7	9	13	43	29	23	24	30	27	14	8	11	40	83	48	15	9	9	6	9	40	97	73	19	5	3	4	9	56	87	51	15	6	3	4	12	22	38	35	28	18	7	5	7
81	35	8	8	8	5	3	22	99	34	7	5	11	10	8	39	41	24	13	16	29	21	12	22	42	26	11	10	12	11	10	19	107	45	9	7	9	6	4	24	131	35	4	4	11	14	10	51	44	18	12	23	67	57	20	23	59	41	16	11	14	11	10	22	114	45	7	5	10	7	4	23	132	57	6	6	9	5	2	28	48	21	10	27	72	53	17	15	51	27	11	10	19	22	18	26	90	43	5	4	9	9	6	18	122	73	7	4	4	3	3	21	49	34	13	15	31	26	11	15	29	18	12	13	23	21	13	16
94	43	5	4	5	5	4	19	66	25	5	6	12	8	6	16	88	24	2	2	2	2	4	21	33	9	2	3	7	7	5	12	124	84	8	3	5	4	2	15	93	42	10	11	18	11	4	13	126	30	3	2	2	1	2	23	49	10	2	4	9	6	4	14	132	93	7	3	5	2	2	15	116	48	6	6	12	11	8	25	128	19	2	1	2	3	5	39	49	14	4	4	10	5	3	11	115	67	4	2	6	5	3	20	114	58	5	3	4	2	2	22	96	30	4	2	2	2	3	22	33	15	5	4	6	4	2	8
34	28	18	17	25	17	8	15	72	40	15	10	10	9	12	35	57	27	14	14	15	15	16	33	57	26	8	7	8	10	11	28	35	20	13	17	48	59	21	17	118	41	9	7	11	14	13	52	68	28	17	32	42	25	16	29	95	51	12	8	7	6	6	31	21	8	5	10	56	96	43	18	105	44	19	17	22	35	22	37	61	40	35	57	46	15	6	16	107	58	12	8	7	4	5	33	14	14	11	15	41	60	28	12	30	18	13	17	40	52	32	25	47	25	15	23	28	27	20	27	82	39	10	7	7	5	7	32
32	27	19	16	13	6	5	12	85	62	17	6	4	3	5	22	106	96	12	2	2	2	3	17	80	76	9	2	5	7	5	12	45	24	14	17	16	10	8	18	117	36	8	5	4	4	9	49	106	79	16	8	8	9	10	27	107	109	14	2	3	2	1	9	45	18	8	10	12	13	15	25	108	42	12	7	4	5	8	36	75	54	28	21	15	8	5	18	100	94	15	4	2	2	2	15	30	16	6	6	10	13	15	21	55	30	11	6	6	9	12	30	48	32	13	9	11	10	9	24	66	45	10	5	5	4	5	21
16	7	4	34	83	20	4	6	92	27	5	11	17	4	3	25	97	27	4	4	6	4	3	27	81	21	2	2	5	5	4	24	22	6	3	35	110	33	4	6	116	21	3	9	20	6	3	32	112	23	4	5	9	7	5	32	109	27	3	2	5	4	3	30	21	5	3	30	110	39	4	5	114	33	4	6	21	10	4	20	111	33	7	8	7	4	3	24	112	28	3	3	5	3	3	30	15	4	3	20	81	34	7	7	87	24	4	5	19	14	6	25	98	28	3	3	5	3	4	27	86	24	3	4	5	2	2	22
78	17	7	8	7	6	22	81	105	18	3	2	2	5	24	106	63	15	6	4	4	8	23	64	16	9	6	8	12	14	17	18	110	32	7	6	7	6	17	78	126	31	5	3	3	3	15	90	65	20	12	13	14	13	22	45	18	16	13	14	13	10	11	13	102	53	12	7	8	6	10	43	126	77	14	5	3	2	5	36	56	44	27	20	14	9	9	17	17	16	15	17	15	9	9	12	74	43	12	6	7	7	10	33	93	53	12	4	3	2	7	36	44	33	18	13	8	5	8	19	14	13	15	20	14	7	6	10
18	9	6	10	12	7	4	8	128	27	3	3	4	3	3	20	166	30	0	0	0	1	1	30	34	6	1	3	7	6	3	9	26	11	7	10	13	9	7	11	152	27	4	4	5	5	4	20	175	35	1	0	1	0	1	23	50	8	2	4	8	6	3	8	25	12	8	10	12	9	7	10	153	21	4	5	5	4	4	26	175	20	1	1	1	0	0	37	47	8	4	5	9	4	2	8	18	8	5	7	11	9	7	9	131	22	3	3	4	3	3	24	160	25	1	1	1	0	1	30	29	7	3	5	8	3	2	6
11	10	10	14	17	19	22	16	18	13	13	17	20	20	21	21	42	16	9	9	7	9	23	42	19	7	5	6	10	18	27	26	18	13	11	16	24	27	28	22	31	17	18	38	52	33	16	14	114	38	10	8	7	7	12	45	33	11	8	13	23	25	24	26	18	29	51	34	23	18	13	13	27	25	52	46	51	42	21	17	111	75	62	14	7	8	10	37	26	46	72	36	19	12	5	7	7	29	79	54	20	9	7	4	8	49	111	63	15	7	7	5	18	84	119	35	6	4	6	7	15	64	100	28	6	4	5	6
51	20	14	14	12	12	25	62	63	26	22	18	10	13	31	72	43	36	27	18	16	17	24	37	17	14	12	17	30	25	18	16	63	20	10	13	16	16	36	79	41	36	64	90	67	21	16	36	113	92	56	31	14	8	8	26	35	17	14	24	36	28	15	16	45	28	21	22	25	19	22	44	30	12	14	43	83	73	48	40	115	30	11	13	15	21	35	84	33	20	23	31	28	17	11	15	29	24	19	18	17	16	16	24	30	23	17	17	21	28	33	34	30	20	17	18	17	18	26	37	15	16	18	22	19	14	13	15
5	3	6	58	93	26	8	5	13	11	16	57	82	23	6	7	58	26	12	15	17	9	10	31	27	13	7	8	11	12	13	21	3	3	12	91	112	20	4	3	28	15	22	89	98	20	3	5	123	43	13	15	12	5	8	40	38	13	7	13	18	16	14	23	3	4	17	96	107	15	2	2	41	10	13	69	81	24	11	21	125	38	10	8	9	7	8	47	35	20	16	19	18	10	8	15	5	5	11	53	83	24	6	4	33	14	10	25	37	19	17	29	65	29	10	8	7	7	12	37	26	16	12	13	12	8	7	14
14	16	17	20	17	12	10	10	26	18	15	14	13	15	16	18	12	11	11	13	18	23	19	14	12	14	11	10	12	16	15	11	25	19	21	29	39	49	19	11	107	35	14	10	10	17	21	44	23	7	7	16	43	56	37	20	18	14	11	13	21	22	20	17	14	4	2	6	39	121	86	17	105	36	11	8	13	67	69	48	34	21	23	34	47	46	30	18	19	12	12	14	24	31	29	22	9	14	7	4	18	104	75	11	13	6	4	5	22	109	104	30	14	8	8	10	26	72	70	28	13	9	8	9	18	39	44	21
17	14	17	18	15	13	13	16	25	21	21	18	19	16	15	21	45	21	15	10	11	14	31	54	28	13	9	7	10	23	45	47	29	17	15	15	18	22	27	32	45	24	18	22	37	49	34	24	118	48	11	6	6	11	31	75	38	18	15	15	18	35	57	51	63	30	14	11	9	14	29	55	41	12	5	6	24	85	98	57	103	49	16	8	13	45	66	55	47	55	43	24	17	18	16	20	68	37	12	7	8	9	17	43	62	42	18	11	17	28	34	47	24	21	13	15	36	58	49	29	33	30	19	12	17	29	28	26
36	31	21	16	13	11	10	17	98	49	13	6	6	8	16	51	51	16	6	11	25	37	39	47	6	6	7	25	73	65	23	9	43	27	19	18	20	18	15	19	128	53	11	5	4	4	8	70	71	21	27	41	35	21	19	39	6	7	17	59	92	50	13	6	32	15	10	11	17	25	25	22	117	87	45	12	5	7	9	30	32	65	98	68	19	6	3	6	10	21	47	70	53	20	9	7	14	14	11	10	14	16	16	14	26	32	27	17	14	14	14	17	24	38	48	30	14	9	11	15	15	21	34	37	22	12	12	13
10	38	88	34	6	3	8	9	11	50	104	42	6	5	9	8	7	37	104	55	10	7	8	5	4	33	87	43	11	8	6	4	23	41	87	48	13	8	6	8	106	64	65	19	8	12	16	38	20	19	48	43	58	63	31	16	14	32	56	30	20	21	21	18	41	16	16	18	19	21	25	36	118	43	11	8	8	8	13	54	29	18	19	39	66	50	18	12	15	15	17	22	33	34	28	22	28	12	6	6	11	19	27	39	57	24	13	11	11	10	19	47	20	17	20	29	36	25	16	15	13	12	15	21	27	23	21	16
30	18	14	15	10	7	8	19	116	32	6	4	2	3	10	73	82	19	11	14	9	10	24	70	12	10	19	34	24	19	18	17	51	20	13	13	11	10	9	22	134	41	9	7	2	2	4	72	81	26	62	89	23	5	6	32	12	25	71	76	20	7	5	8	43	15	8	8	10	13	15	25	122	81	47	24	5	3	5	28	27	37	90	109	26	6	6	9	26	30	53	45	12	8	11	22	21	11	7	8	9	10	14	21	40	27	17	14	11	9	13	27	23	18	22	23	18	16	19	26	21	15	15	15	11	12	18	24
12	9	14	44	72	29	10	8	118	33	11	18	21	7	7	57	98	25	7	5	5	8	15	58	14	11	9	14	19	22	18	15	22	8	12	51	89	39	10	11	130	32	7	12	19	8	7	77	98	35	39	22	8	6	9	38	12	24	41	34	19	11	7	6	19	9	10	34	64	42	19	13	116	84	34	11	15	13	13	29	36	74	95	41	8	3	3	6	13	36	65	40	12	4	4	6	13	11	13	19	28	21	17	15	27	27	19	15	19	20	22	24	22	35	39	21	13	12	14	16	17	24	31	19	10	7	12	14
11	10	26	53	37	19	13	14	14	20	35	59	44	22	15	12	21	22	29	33	27	25	24	18	19	22	22	19	20	21	17	14	14	16	50	99	54	12	5	5	97	35	28	40	21	21	42	59	25	8	7	11	28	85	88	40	17	14	13	14	28	54	47	22	28	15	29	67	54	23	18	21	122	57	11	11	7	8	16	64	56	24	10	13	32	58	39	24	8	6	8	15	41	62	43	14	26	8	6	14	24	30	41	46	81	22	7	5	6	10	33	83	40	23	17	15	17	20	21	29	8	9	13	22	35	33	19	9
11	6	6	12	25	26	15	11	30	23	13	15	30	26	14	16	42	20	7	9	53	68	24	23	11	10	6	15	83	87	16	6	14	7	5	11	34	36	18	14	38	21	12	25	67	50	12	10	116	42	7	6	41	53	16	31	15	5	2	11	116	117	18	7	18	13	9	12	28	28	15	13	27	6	4	13	67	75	26	18	118	30	6	8	27	29	16	48	20	9	6	24	109	87	10	6	16	17	12	13	18	17	7	8	16	14	11	17	37	35	13	12	58	35	14	14	22	19	11	22	19	16	11	25	64	40	8	6
11	12	13	22	32	22	12	9	43	43	19	16	20	15	9	13	113	80	11	3	3	2	3	17	89	53	5	2	5	6	4	16	13	13	12	20	41	39	22	14	42	30	20	30	49	38	15	12	132	73	11	6	5	3	3	27	119	53	6	3	4	3	4	26	14	15	15	21	38	39	21	14	33	11	9	22	53	56	30	27	129	33	4	3	6	9	13	66	117	42	6	4	5	3	6	36	12	13	14	16	30	30	17	12	27	14	10	17	30	32	23	24	100	30	5	4	6	7	12	51	91	28	6	5	4	2	4	37
14	22	38	44	29	19	12	13	15	28	43	48	40	28	19	14	23	25	29	31	27	27	32	26	25	22	19	15	15	19	24	26	18	23	50	76	64	35	11	8	107	52	37	32	20	23	35	56	30	14	15	24	36	64	71	44	27	21	18	18	21	27	36	34	17	8	9	23	64	92	52	18	107	58	36	22	21	38	37	47	34	47	69	64	37	22	15	14	31	33	31	28	23	18	21	24	13	18	20	22	34	47	27	12	13	19	26	31	42	50	36	19	27	33	37	29	26	25	24	26	30	30	28	20	15	14	17	24
78	17	8	12	10	6	11	71	56	13	10	22	26	16	24	67	54	19	13	21	21	16	21	47	39	13	6	7	9	11	22	42	102	17	5	11	11	5	13	94	52	18	24	83	70	12	9	38	120	45	19	28	14	5	9	44	52	14	8	14	16	14	19	34	75	24	13	25	21	8	13	62	46	13	13	71	87	20	8	19	125	39	8	10	12	5	5	43	48	23	17	21	19	9	7	17	33	15	12	27	27	13	12	25	33	12	10	34	43	18	15	28	80	29	9	6	7	6	11	44	31	18	13	15	14	7	9	17
7	6	10	34	69	35	9	7	13	8	13	39	77	43	13	14	69	17	9	11	15	10	24	91	55	14	5	4	4	10	33	79	9	9	13	37	75	37	11	7	32	14	13	50	100	46	9	10	125	40	7	9	11	6	14	86	60	22	13	14	13	15	26	58	7	8	15	38	67	33	11	8	28	8	8	34	88	56	22	20	122	57	11	5	10	11	14	50	54	45	30	22	14	9	9	19	5	7	12	26	47	30	12	7	19	11	10	21	40	34	25	23	62	32	11	7	11	14	22	46	38	28	18	13	12	10	14	26
10	8	8	26	94	47	7	5	50	27	12	14	22	10	10	23	30	17	11	8	10	11	13	21	19	14	9	8	11	11	10	11	12	5	4	22	129	94	7	4	101	21	6	10	39	22	10	39	46	13	8	13	22	21	17	25	25	17	11	11	14	14	10	15	8	3	1	12	136	121	7	4	91	37	9	8	64	61	9	18	51	29	19	22	23	14	8	15	27	16	11	11	14	12	11	18	6	6	4	13	118	100	7	2	31	18	6	9	86	81	14	12	39	29	13	10	13	13	10	19	22	14	10	9	12	9	9	16
22	26	29	25	17	11	10	12	59	42	26	16	10	9	13	33	37	21	16	21	26	21	25	33	25	18	17	21	22	18	20	23	32	22	25	32	33	21	13	15	118	48	19	12	10	9	13	62	49	21	30	53	48	31	24	34	44	29	22	24	21	18	24	41	26	16	15	24	33	30	23	19	97	84	71	30	13	10	10	24	61	56	90	71	23	7	9	40	77	30	13	12	10	10	24	73	13	11	14	22	29	26	21	18	29	25	26	22	24	24	30	39	82	30	17	9	6	8	26	86	65	22	12	15	11	6	14	60
17	11	11	12	13	17	22	21	35	19	10	8	11	33	53	48	21	10	6	6	15	74	106	47	11	10	7	5	12	77	99	27	20	14	11	10	11	15	21	27	57	46	33	19	15	18	24	31	117	57	16	5	5	32	64	64	21	8	5	7	19	92	106	35	20	14	10	10	11	14	19	22	50	15	11	13	18	25	34	39	120	53	16	7	4	7	16	59	41	38	33	27	21	26	22	18	14	15	10	8	11	14	11	13	32	26	13	10	11	13	14	21	53	52	28	13	8	8	10	21	22	42	41	24	11	7	8	9
29	32	26	20	17	18	17	19	43	48	45	27	17	15	18	26	13	22	42	53	48	32	19	13	17	22	29	31	29	29	26	17	27	23	20	20	27	35	34	29	28	45	75	66	52	33	16	13	102	61	57	33	19	22	27	41	24	11	13	21	35	58	63	35	27	22	18	17	29	37	32	30	22	10	13	28	77	93	47	22	110	58	38	22	19	27	27	49	28	38	64	56	31	21	15	13	23	25	21	17	19	22	19	19	16	16	19	30	47	47	26	16	20	25	32	34	42	36	26	20	24	29	38	28	18	14	20	26
11	52	91	34	6	2	2	3	17	95	114	27	3	1	2	4	20	114	115	16	2	2	3	3	15	90	80	13	4	7	5	4	21	29	43	31	19	13	9	10	64	58	56	24	10	7	7	20	72	85	58	14	9	9	8	18	47	89	58	11	5	6	7	14	22	13	10	15	23	26	21	22	67	23	12	13	17	19	20	33	75	32	19	18	13	12	12	33	50	44	22	14	11	12	13	25	16	12	8	9	14	24	24	20	29	17	11	11	14	22	24	25	42	26	14	13	10	11	16	28	35	29	14	10	9	10	13	24
13	9	9	11	9	6	6	12	51	15	8	8	7	6	14	46	91	10	3	2	2	5	35	120	36	6	3	5	8	17	54	83	20	13	9	8	9	8	8	13	105	41	14	8	7	6	7	30	141	47	5	2	1	2	13	91	47	14	14	22	22	19	30	50	17	12	9	8	10	10	8	10	110	30	8	6	7	6	8	37	141	76	15	7	2	1	3	47	42	34	40	47	26	10	8	14	12	8	5	6	11	12	9	8	61	36	9	4	5	8	8	19	100	99	30	8	2	2	3	15	26	48	47	34	15	6	6	9
30	19	13	17	21	26	26	30	16	13	16	31	50	50	30	19	32	21	18	17	25	34	39	40	17	16	15	15	25	44	36	21	46	56	39	27	20	14	13	23	28	25	33	79	79	35	13	11	111	45	16	20	20	24	30	55	21	9	12	29	60	71	42	21	45	56	40	25	17	14	14	23	39	28	24	37	48	47	46	37	105	43	28	30	20	21	33	57	17	22	50	78	60	26	10	8	32	31	20	14	15	19	23	27	44	41	26	19	16	19	27	35	26	27	35	43	36	26	21	22	13	15	31	46	39	24	18	14
20	32	49	30	9	6	9	11	11	20	54	56	28	14	9	9	25	17	31	39	28	15	16	32	57	16	8	6	5	7	22	68	17	46	69	38	11	6	5	8	29	41	84	71	21	8	5	8	114	47	31	21	7	5	14	67	84	17	4	4	5	6	25	90	21	27	35	26	16	13	13	15	53	27	29	30	20	20	22	29	124	53	9	5	3	5	10	57	102	41	9	6	7	5	8	47	19	16	15	13	15	17	17	17	44	25	13	10	10	14	20	33	99	45	8	3	3	6	12	50	82	41	11	6	5	3	5	32
36	15	8	10	10	5	3	11	105	24	4	3	3	2	3	27	128	26	2	1	2	1	2	32	99	19	1	1	4	4	4	26	53	18	7	8	11	6	4	14	128	26	4	3	3	2	3	30	138	29	2	3	4	3	3	30	126	30	2	2	4	3	2	24	53	17	5	6	11	8	5	14	130	32	3	3	3	2	2	25	137	31	4	4	4	2	2	28	123	30	2	2	5	2	2	24	37	11	3	4	9	9	7	13	111	27	2	2	2	2	3	25	122	28	2	2	3	1	2	28	95	24	3	3	4	2	1	19
24	17	21	28	21	10	9	16	96	34	14	10	6	4	10	55	81	20	6	5	6	8	20	63	22	12	8	11	18	21	21	23	39	16	19	27	24	21	16	20	125	34	8	5	4	3	9	75	90	33	24	18	11	8	14	49	24	28	25	23	18	14	11	15	25	8	8	10	17	50	69	33	115	71	22	5	4	17	44	48	49	72	65	25	10	8	14	19	25	40	38	24	12	9	10	14	12	7	5	4	7	43	86	41	17	9	6	3	7	47	105	57	22	18	12	6	9	33	74	48	16	15	13	10	11	21	37	27
17	14	16	14	12	10	13	16	18	20	37	28	12	12	14	17	19	31	36	19	12	12	12	13	15	13	12	11	12	13	12	13	19	23	27	36	27	12	10	13	20	37	96	119	72	12	4	6	123	108	81	34	8	4	4	19	43	22	12	12	13	13	13	19	18	19	23	40	47	21	12	14	41	12	17	73	115	62	19	29	132	43	11	10	14	14	13	84	52	22	19	21	16	10	8	19	15	14	16	23	31	24	16	14	29	10	12	27	52	45	32	35	89	27	10	8	9	12	22	62	26	18	18	21	14	8	9	17
8	8	8	12	11	7	5	5	23	16	11	12	14	11	9	11	115	47	8	4	6	4	4	24	146	57	4	1	3	3	2	31	12	9	7	11	14	9	7	9	39	16	16	20	22	14	10	14	134	37	7	6	6	8	7	32	155	61	3	2	3	2	2	34	12	10	8	9	13	11	8	8	42	14	9	15	24	19	13	17	127	44	8	7	8	7	5	28	152	74	6	4	4	1	1	25	10	10	7	8	10	13	7	6	24	16	10	10	16	14	10	10	90	47	9	6	8	7	6	17	135	67	6	4	4	2	2	21
27	34	26	23	19	14	11	13	80	85	25	7	5	5	8	20	100	116	22	2	1	3	5	15	47	82	26	8	9	14	11	12	31	16	11	17	25	34	29	25	96	41	13	9	10	13	16	43	100	100	26	8	4	6	7	24	55	105	54	14	6	4	4	9	20	10	6	9	25	53	40	23	71	25	13	11	17	27	25	38	67	51	40	24	12	8	7	25	32	74	56	27	12	5	4	7	13	15	11	11	21	36	26	13	18	16	14	15	22	31	23	17	23	27	24	20	14	14	15	16	18	23	26	20	12	9	10	13
